model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,model_encoded,transmission_encoded,fuelType_encoded
 RAV4,-0.5031505957080027,14010,Manual,1.8651719621362557,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,16000,Manual,1.225153923356355,Diesel,0.7555759924176539,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-2.2196987147367557,10500,Manual,2.6447139333701744,Diesel,0.9672509275189238,-1.1905957243867862,2.0064146491690145,11,1,0
 RAV4,0.0690321106349149,25000,Automatic,0.14850135589772243,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,14795,Manual,1.8909149099182916,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,20870,Automatic,0.6630758590767625,Hybrid,0.6144593690168073,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,15995,Manual,-0.19710838504342387,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,20250,Automatic,0.5993585076604523,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,15750,Manual,0.8556501756340925,Diesel,0.8261343041180772,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,20995,Automatic,1.3678068328888529,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-2.2196987147367557,12295,Manual,1.6214673155919535,Diesel,0.4733427456159607,-0.485484222878144,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,15895,Manual,1.5672080085265019,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,17295,Manual,0.7314155629953718,Diesel,0.8261343041180772,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,23995,Automatic,0.21179202862151258,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,18995,Automatic,1.3895674462073695,Hybrid,0.6144593690168073,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,15995,Manual,1.1918018722243802,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,22995,Automatic,0.7475582401957093,Hybrid,0.6144593690168073,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,21995,Automatic,0.12510514092454605,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,19862,Automatic,1.5519898018266243,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,21018,Automatic,2.6118596740461397,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,20112,Automatic,2.9840657201543617,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,20495,Automatic,0.852094519863093,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,21395,Automatic,2.332314017330163,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.6412148169778326,22346,Automatic,-0.7577641870146167,Petrol,0.7555759924176539,-1.2699207683065084,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,21271,Automatic,0.46858148840309266,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-1.0753333020509204,11804,Manual,1.2961959256609241,Diesel,0.4733427456159607,-0.485484222878144,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,18995,Automatic,1.8892793082636319,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,16700,Automatic,3.0041196187027985,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-1.0753333020509204,10500,Manual,2.2535917985602354,Diesel,0.4733427456159607,-0.485484222878144,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,21000,Automatic,-0.4815608467233797,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-1.0753333020509204,14000,Automatic,1.8858658787234723,Diesel,2.4489754732278133,-1.84282386328228,2.0064146491690145,11,0,0
 RAV4,0.0690321106349149,19000,Automatic,0.37044538912350794,Petrol,0.7555759924176539,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,22000,Automatic,1.2047444592308183,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,13599,Manual,1.6328454140591517,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,19545,Automatic,2.1668337977478487,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,16217,Automatic,0.26022006022252503,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,20750,Automatic,0.3430668396868122,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,21995,Automatic,0.8326095262380161,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,21692,Automatic,0.17531100041105824,Hybrid,0.6144593690168073,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,22485,Automatic,0.8563613067882924,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,20444,Automatic,-0.28635534489551,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,17750,Automatic,-0.1357377664359734,Petrol,1.6022757328227337,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,20999,Automatic,-0.659343635273352,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,17995,Manual,1.082927692516377,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,18991,Automatic,0.9335901501344004,Petrol,0.8261343041180772,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,23490,Automatic,0.4354427766173778,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-1.647516008393838,10201,Manual,2.7143336733663435,Diesel,0.8261343041180772,-0.8909233362456134,1.4918382953355727,11,1,0
 RAV4,-2.2196987147367557,13495,Semi-Auto,0.9549951978758171,Petrol,2.0256256030252735,-2.1072406763480207,1.4918382953355727,11,3,3
 RAV4,-0.5031505957080027,19995,Automatic,1.4842190028313749,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,19995,Automatic,0.7405891548845503,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,20595,Automatic,0.5009379559191877,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,17695,Automatic,0.41802006333948055,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,18823,Automatic,0.659449090190343,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,20066,Automatic,-0.12770198439351466,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,18796,Automatic,1.4090524398324464,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,19995,Automatic,-0.3837803130208948,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,20491,Automatic,-0.6879311076721876,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,20380,Automatic,0.3730765743940475,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-1.647516008393838,10495,Manual,2.2512450657513754,Diesel,0.8261343041180772,-0.8909233362456134,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,20608,Automatic,-0.1259952696234349,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,19362,Automatic,2.131988371192054,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-1.647516008393838,10244,Manual,2.563644981791387,Diesel,0.4733427456159607,-0.485484222878144,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,18229,Automatic,0.2052496220028736,Petrol,0.7555759924176539,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-2.7918814210796734,9995,Manual,1.5256779491212284,Diesel,1.5317174211223104,-1.410943068608237,2.0064146491690145,11,1,0
 RAV4,-1.0753333020509204,13800,Automatic,0.7284288121477323,Diesel,2.37841716152739,-1.84282386328228,2.0064146491690145,11,0,0
 RAV4,-1.647516008393838,11450,Automatic,2.2263554753543793,Diesel,2.37841716152739,-1.84282386328228,2.0064146491690145,11,0,0
 RAV4,0.0690321106349149,15574,Manual,0.8579969084429522,Diesel,0.7555759924176539,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,17995,Automatic,0.7451403942714296,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,20000,Automatic,-0.17733893895666694,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-1.0753333020509204,15199,Automatic,0.8419253443580347,Petrol,2.0256256030252735,-2.1072406763480207,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,13750,Manual,0.5854914501535545,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-1.0753333020509204,10985,Manual,2.8448973532774433,Diesel,0.8261343041180772,-0.8909233362456134,1.4918382953355727,11,1,0
 RAV4,-2.2196987147367557,10440,Manual,2.0393990949152285,Diesel,0.4733427456159607,-0.485484222878144,1.4918382953355727,11,1,0
 RAV4,-1.0753333020509204,14495,Automatic,0.9732001554233343,Petrol,2.0256256030252735,-2.1072406763480207,1.4918382953355727,11,0,3
 RAV4,-2.7918814210796734,9939,Manual,0.7381001958448508,Diesel,1.5317174211223104,-1.410943068608237,2.0064146491690145,11,1,0
 RAV4,0.0690321106349149,17995,Automatic,1.141667125853288,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,12499,Manual,2.3496656174926405,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,18995,Automatic,-0.04521077050632747,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,19695,Automatic,0.9213586942821623,Hybrid,0.6144593690168073,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-1.0753333020509204,15495,Automatic,0.29442546873953973,Petrol,2.0256256030252735,-2.1072406763480207,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,16200,Manual,0.7768568437487448,Diesel,0.7555759924176539,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,22461,Automatic,0.5032846887280473,Hybrid,0.6144593690168073,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,17295,Manual,0.1826356512993171,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-1.0753333020509204,13700,Automatic,1.6585883618411876,Diesel,2.4489754732278133,-1.84282386328228,2.0064146491690145,11,0,0
 RAV4,-0.5031505957080027,21495,Automatic,-0.4033364197613918,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-1.647516008393838,11400,Manual,1.1492762292032268,Diesel,0.7555759924176539,-0.8909233362456134,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,21000,Automatic,0.8834554037633082,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,14600,Manual,1.1819882622964217,Diesel,0.7555759924176539,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,20800,Automatic,1.232336348013774,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-1.0753333020509204,12100,Manual,2.3999425900945726,Diesel,0.4733427456159607,-0.485484222878144,1.4918382953355727,11,1,0
 RAV4,-1.0753333020509204,13000,Manual,1.5298025098155876,Diesel,0.7555759924176539,-0.8909233362456134,1.4918382953355727,11,1,0
 RAV4,-1.647516008393838,9985,Manual,3.0305736976390345,Diesel,0.7555759924176539,-0.8909233362456134,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,16985,Automatic,2.1359707056555735,Hybrid,0.6144593690168073,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,19500,Automatic,2.0059759306678338,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-1.647516008393838,13975,Automatic,0.48195075410205057,Diesel,2.37841716152739,-1.84282386328228,2.0064146491690145,11,0,0
 RAV4,-0.5031505957080027,19975,Automatic,2.5600893260203876,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.6412148169778326,22975,Automatic,-0.678757515783009,Petrol,0.7555759924176539,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,17999,Automatic,1.1671967342890641,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,12499,Manual,2.6513985662196533,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,23499,Automatic,-0.39366503606427333,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,18950,Automatic,0.42683808965155917,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,22499,Automatic,-0.18331244065194602,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-1.647516008393838,13950,Manual,0.6846942461644391,Diesel,0.9672509275189238,-1.1905957243867862,2.0064146491690145,11,1,0
 RAV4,-0.5031505957080027,18795,Automatic,2.576303116336145,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,20991,Automatic,1.438493269616322,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,14950,Manual,1.5482208067093648,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,15950,Manual,0.575393387763916,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,19450,Automatic,-0.3975051442969527,Petrol,0.7555759924176539,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-2.2196987147367557,12950,Manual,2.261556467487274,Diesel,0.9672509275189238,-1.1905957243867862,2.0064146491690145,11,1,0
 RAV4,0.0690321106349149,22450,Automatic,0.581722455036295,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,15793,Manual,0.3324709854892338,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,12990,Manual,2.9315842409744097,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-2.7918814210796734,8995,Manual,2.0255320374083308,Diesel,1.5317174211223104,-1.410943068608237,2.0064146491690145,11,1,0
 RAV4,-2.2196987147367557,12495,Automatic,1.335734817834438,Diesel,2.4489754732278133,-1.84282386328228,2.0064146491690145,11,0,0
 RAV4,0.0690321106349149,12990,Manual,2.9091124965016935,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-1.0753333020509204,13495,Automatic,2.7166804061752035,Diesel,2.4489754732278133,-1.84282386328228,2.0064146491690145,11,0,0
 RAV4,-1.0753333020509204,11750,Manual,2.4507884676198644,Diesel,0.9672509275189238,-1.1905957243867862,1.4918382953355727,11,1,0
 RAV4,-2.2196987147367557,9495,Manual,2.461739887394543,Diesel,0.4733427456159607,-0.485484222878144,1.4918382953355727,11,1,0
 RAV4,-2.2196987147367557,11995,Manual,1.0773097563981981,Diesel,1.0378092392193472,-1.1905957243867862,2.0064146491690145,11,1,0
 RAV4,-3.364064127422591,7975,Automatic,2.6203932478965384,Diesel,2.9428836551307764,-2.054357313734873,2.0064146491690145,11,0,0
 RAV4,0.0690321106349149,14400,Manual,1.3559309426137147,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,0.0690321106349149,18000,Automatic,0.440918486504717,Other,1.6022757328227337,-1.728243244287126,1.4918382953355727,11,0,2
 RAV4,0.0690321106349149,20000,Automatic,-1.1280501790064992,Other,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,2
 RAV4,-2.2196987147367557,11000,Manual,3.020831200826496,Diesel,1.0378092392193472,-1.1905957243867862,2.0064146491690145,11,1,0
 RAV4,-0.5031505957080027,21500,Automatic,-0.389327136023654,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,19200,Automatic,0.32642637067853475,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-0.5031505957080027,16249,Automatic,0.47327495402081193,Other,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,2
 RAV4,0.0690321106349149,22995,Automatic,-1.373745992782561,Hybrid,0.6850176807172307,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,22990,Automatic,0.3456269118419318,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,22495,Automatic,-0.024232401457430733,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,22995,Automatic,0.5194273659283848,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,21990,Automatic,0.897322461270206,Hybrid,-1.0083818000929288,-0.6793898857930208,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,19990,Automatic,1.3241433800209796,Hybrid,0.6144593690168073,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,18990,Automatic,0.2656957701098642,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,-1.0753333020509204,14490,Manual,0.09253533406219111,Diesel,0.9672509275189238,-1.1905957243867862,2.0064146491690145,11,1,0
 RAV4,-0.5031505957080027,19400,Automatic,-0.3655042423579577,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,17500,Automatic,0.41915787318620035,Hybrid,0.6144593690168073,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,18500,Automatic,0.7714522469768256,Hybrid,0.6144593690168073,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,16900,Automatic,2.1305661088836545,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,22900,Automatic,-0.4194790969617293,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,20998,Automatic,0.7453537336176896,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,19999,Automatic,-0.5880882936225231,Petrol,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,3
 RAV4,-0.5031505957080027,19995,Automatic,-0.5923550805477225,Petrol,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,19990,Automatic,0.15845719205652087,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,22690,Automatic,-0.32326305179848425,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,20960,Automatic,-0.01036534395053289,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,18200,Automatic,2.448228395464745,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,0.0690321106349149,14995,Manual,-0.045993014775947354,Diesel,0.4733427456159607,-0.26513687865669333,1.4918382953355727,11,1,0
 RAV4,-0.5031505957080027,20995,Automatic,0.09481095375563077,Hybrid,-1.0083818000929288,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-0.5031505957080027,19495,Automatic,-1.0096468418322175,Other,1.5317174211223104,-1.728243244287126,1.4918382953355727,11,0,2
 RAV4,0.0690321106349149,19695,Automatic,0.12937192784974538,Petrol,1.6022757328227337,-1.728243244287126,1.4918382953355727,11,0,3
 RAV4,0.0690321106349149,18995,Automatic,0.5830024911138548,Hybrid,0.6850176807172307,-0.485484222878144,2.778279179919176,11,0,1
 RAV4,-2.7918814210796734,10490,Automatic,2.2207375392362003,Diesel,2.9428836551307764,-2.1072406763480207,2.0064146491690145,11,0,0
 Yaris,1.2133975233207501,14000,Automatic,-0.9920819023234803,Petrol,0.8261343041180772,-1.340431918457373,0.20539741075196916,15,0,3
 Yaris,0.6412148169778326,10750,Manual,-0.4815608467233797,Petrol,0.7555759924176539,-0.37090360388298993,0.20539741075196916,15,1,3
 Yaris,-0.5031505957080027,11500,Automatic,0.7921461635640423,Hybrid,-1.290615046894622,1.3125501059688933,0.20539741075196916,15,0,1
 Yaris,0.0690321106349149,8750,Manual,0.8407164213958949,Petrol,0.8261343041180772,-0.37090360388298993,0.20539741075196916,15,1,3
 Yaris,1.2133975233207501,15000,Automatic,-1.3775149878998203,Hybrid,0.6850176807172307,1.1627139118983068,0.20539741075196916,15,0,1
 Yaris,1.7855802296636678,14750,Manual,-1.4363255343521513,Petrol,0.8261343041180772,-1.340431918457373,0.20539741075196916,15,1,3
 Yaris,-0.5031505957080027,12500,Automatic,0.16912415936951922,Hybrid,-1.290615046894622,1.3125501059688933,0.20539741075196916,15,0,1
 Yaris,0.6412148169778326,12250,Manual,-0.9920819023234803,Petrol,0.7555759924176539,-0.5824370543355825,0.20539741075196916,15,1,3
 Yaris,1.2133975233207501,11750,Manual,-1.3059040806718916,Petrol,0.7555759924176539,-1.340431918457373,0.20539741075196916,15,1,3
 Yaris,0.6412148169778326,12000,Manual,-0.4424486332423857,Petrol,0.7555759924176539,-0.5824370543355825,0.20539741075196916,15,1,3
 Yaris,1.2133975233207501,13500,Manual,-1.3237534726423088,Petrol,0.7555759924176539,-1.340431918457373,0.20539741075196916,15,1,3
 Yaris,1.2133975233207501,11298,Manual,-0.781302628218633,Petrol,0.7555759924176539,-1.340431918457373,0.20539741075196916,15,1,3
 Yaris,0.6412148169778326,10498,Manual,0.18363123491519695,Petrol,0.7555759924176539,-0.5824370543355825,0.20539741075196916,15,1,3
 Yaris,1.2133975233207501,11995,Manual,-1.0809732965984664,Petrol,0.7555759924176539,-1.340431918457373,0.20539741075196916,15,1,3
 Yaris,-1.647516008393838,4850,Manual,2.872844807637499,Petrol,-0.8672651766920823,-0.37090360388298993,-1.0810434738316343,15,1,3
 Yaris,-0.5031505957080027,12695,Automatic,-0.34324583723150115,Hybrid,-1.290615046894622,1.3125501059688933,0.20539741075196916,15,0,1
 Yaris,-1.647516008393838,10495,Automatic,0.6172790127462896,Hybrid,-1.290615046894622,1.3125501059688933,0.20539741075196916,15,0,1
 Yaris,0.0690321106349149,8998,Manual,0.10227783087472961,Petrol,-0.8672651766920823,-0.45022864780271205,-0.3091789430814721,15,1,3
 Yaris,-0.5031505957080027,8298,Manual,0.41681114037734074,Petrol,-0.8672651766920823,-0.45022864780271205,-0.3091789430814721,15,1,3
 Yaris,-2.2196987147367557,5998,Manual,0.6034119552393917,Petrol,0.4733427456159607,-0.9526205926276199,-0.3091789430814721,15,1,3
 Yaris,0.0690321106349149,8998,Manual,0.7991152488752012,Petrol,0.7555759924176539,0.2284411723993563,-1.0810434738316343,15,1,3
 Yaris,0.0690321106349149,8998,Manual,0.11721158511292729,Petrol,0.7555759924176539,-0.37090360388298993,0.20539741075196916,15,1,3
 Yaris,0.6412148169778326,10298,Manual,-0.3686332194364372,Petrol,0.7555759924176539,-0.37090360388298993,0.20539741075196916,15,1,3
 Yaris,0.6412148169778326,8998,Manual,-0.25968792661301415,Petrol,0.7555759924176539,-0.37090360388298993,0.20539741075196916,15,1,3
 Yaris,-0.5031505957080027,8998,Manual,-0.8128057383496882,Petrol,-0.8672651766920823,-0.45022864780271205,-0.3091789430814721,15,1,3
 Yaris,0.0690321106349149,9498,Manual,0.1781555250278578,Petrol,-0.8672651766920823,-0.7146454608684528,-0.3091789430814721,15,1,3
 Yaris,0.0690321106349149,8298,Manual,0.18100004964465738,Petrol,-0.8672651766920823,-0.45022864780271205,-0.3091789430814721,15,1,3
 Yaris,0.0690321106349149,10298,Manual,-0.6173868971755585,Petrol,0.7555759924176539,-0.37090360388298993,0.20539741075196916,15,1,3
 Yaris,0.0690321106349149,9698,Manual,-0.6937623831366266,Petrol,-0.8672651766920823,-0.7146454608684528,-0.3091789430814721,15,1,3
 Yaris,-1.0753333020509204,7498,Manual,1.4159504120281854,Petrol,-0.8672651766920823,-0.7146454608684528,-0.3091789430814721,15,1,3
 Yaris,-2.2196987147367557,5298,Manual,0.8747084905666496,Petrol,-0.8672651766920823,-0.37090360388298993,-1.0810434738316343,15,1,3
 Yaris,1.2133975233207501,13698,Automatic,-0.8806476504603576,Hybrid,0.6850176807172307,1.1627139118983068,0.20539741075196916,15,0,1
 Yaris,-0.5031505957080027,8995,Manual,-0.2059264113555025,Petrol,-0.8672651766920823,-0.7146454608684528,-0.3091789430814721,15,1,3
 Yaris,-1.0753333020509204,6798,Manual,1.1842638819898614,Petrol,-0.8672651766920823,-0.45022864780271205,-0.3091789430814721,15,1,3
 Yaris,-1.0753333020509204,9998,Automatic,2.009247133977153,Hybrid,-1.290615046894622,1.3125501059688933,0.20539741075196916,15,0,1
 Yaris,0.6412148169778326,10298,Manual,-0.7286789228078412,Petrol,0.7555759924176539,-0.37090360388298993,0.20539741075196916,15,1,3
 Yaris,0.0690321106349149,8498,Manual,-0.3018580040570676,Petrol,-0.8672651766920823,-0.45022864780271205,-0.3091789430814721,15,1,3
 Yaris,0.6412148169778326,14495,Automatic,-0.9393870837972685,Hybrid,0.6144593690168073,1.1627139118983068,0.20539741075196916,15,0,1
 Yaris,1.2133975233207501,16310,Automatic,-1.348003045000525,Hybrid,0.6144593690168073,1.1627139118983068,0.20539741075196916,15,0,1
 Yaris,-0.5031505957080027,10572,Automatic,1.0536290889633417,Hybrid,-1.290615046894622,2.0176616074775358,0.20539741075196916,15,0,1
 Yaris,0.6412148169778326,9212,Manual,1.5096063850363108,Petrol,0.7555759924176539,-0.37090360388298993,0.20539741075196916,15,1,3
 Yaris,1.7855802296636678,12995,Manual,-1.4077380619533157,Petrol,0.7555759924176539,-1.340431918457373,0.20539741075196916,15,1,3
 Yaris,-1.647516008393838,8995,Semi-Auto,1.122395471574471,Petrol,-0.8672651766920823,-0.6793898857930208,-0.3091789430814721,15,3,3
